Source,Target,Type,id,label,timeset,weight
81,25,Undirected,0,,,1.0
81,51,Undirected,0,,,1.0
81,113,Undirected,0,,,1.0
81,82,Undirected,0,,,1.0
81,86,Undirected,0,,,1.0
82,117,Undirected,0,,,1.0
82,114,Undirected,0,,,1.0
82,103,Undirected,0,,,1.0
82,97,Undirected,0,,,1.0
82,113,Undirected,0,,,1.0
82,116,Undirected,0,,,1.0
82,25,Undirected,0,,,1.0
82,115,Undirected,0,,,1.0
82,96,Undirected,0,,,1.0
82,106,Undirected,0,,,1.0
83,38,Undirected,0,,,1.0
83,48,Undirected,0,,,1.0
83,104,Undirected,0,,,1.0
83,41,Undirected,0,,,1.0
83,61,Undirected,0,,,1.0
83,78,Undirected,0,,,1.0
83,64,Undirected,0,,,1.0
83,53,Undirected,0,,,1.0
83,66,Undirected,0,,,1.0
83,57,Undirected,0,,,1.0
84,109,Undirected,0,,,1.0
84,91,Undirected,0,,,1.0
84,25,Undirected,0,,,1.0
84,33,Undirected,0,,,1.0
84,96,Undirected,0,,,1.0
84,52,Undirected,0,,,1.0
84,74,Undirected,0,,,1.0
84,51,Undirected,0,,,1.0
84,117,Undirected,0,,,1.0
84,55,Undirected,0,,,1.0
85,104,Undirected,0,,,1.0
85,66,Undirected,0,,,1.0
85,41,Undirected,0,,,1.0
85,60,Undirected,0,,,1.0
85,53,Undirected,0,,,1.0
85,19,Undirected,0,,,1.0
85,36,Undirected,0,,,1.0
85,89,Undirected,0,,,1.0
85,48,Undirected,0,,,1.0
85,95,Undirected,0,,,1.0
86,74,Undirected,0,,,1.0
86,42,Undirected,0,,,1.0
86,50,Undirected,0,,,1.0
86,96,Undirected,0,,,1.0
86,20,Undirected,0,,,1.0
86,55,Undirected,0,,,1.0
86,99,Undirected,0,,,1.0
86,79,Undirected,0,,,1.0
86,25,Undirected,0,,,1.0
86,81,Undirected,0,,,1.0
87,56,Undirected,0,,,1.0
87,68,Undirected,0,,,1.0
87,67,Undirected,0,,,1.0
87,98,Undirected,0,,,1.0
87,51,Undirected,0,,,1.0
87,45,Undirected,0,,,1.0
87,80,Undirected,0,,,1.0
87,108,Undirected,0,,,1.0
87,72,Undirected,0,,,1.0
87,43,Undirected,0,,,1.0
88,79,Undirected,0,,,1.0
88,112,Undirected,0,,,1.0
88,43,Undirected,0,,,1.0
88,5,Undirected,0,,,1.0
88,68,Undirected,0,,,1.0
88,45,Undirected,0,,,1.0
88,101,Undirected,0,,,1.0
88,42,Undirected,0,,,1.0
88,63,Undirected,0,,,1.0
88,87,Undirected,0,,,1.0
89,66,Undirected,0,,,1.0
89,104,Undirected,0,,,1.0
89,39,Undirected,0,,,1.0
89,85,Undirected,0,,,1.0
89,60,Undirected,0,,,1.0
89,36,Undirected,0,,,1.0
89,64,Undirected,0,,,1.0
89,78,Undirected,0,,,1.0
89,48,Undirected,0,,,1.0
89,22,Undirected,0,,,1.0
90,27,Undirected,0,,,1.0
90,78,Undirected,0,,,1.0
90,64,Undirected,0,,,1.0
90,61,Undirected,0,,,1.0
90,38,Undirected,0,,,1.0
90,48,Undirected,0,,,1.0
90,104,Undirected,0,,,1.0
90,22,Undirected,0,,,1.0
90,60,Undirected,0,,,1.0
90,19,Undirected,0,,,1.0
91,52,Undirected,0,,,1.0
91,84,Undirected,0,,,1.0
91,109,Undirected,0,,,1.0
91,82,Undirected,0,,,1.0
91,96,Undirected,0,,,1.0
91,15,Undirected,0,,,1.0
91,117,Undirected,0,,,1.0
91,25,Undirected,0,,,1.0
91,97,Undirected,0,,,1.0
91,20,Undirected,0,,,1.0
92,39,Undirected,0,,,1.0
92,111,Undirected,0,,,1.0
92,89,Undirected,0,,,1.0
92,64,Undirected,0,,,1.0
92,28,Undirected,0,,,1.0
92,29,Undirected,0,,,1.0
92,110,Undirected,0,,,1.0
92,22,Undirected,0,,,1.0
92,70,Undirected,0,,,1.0
92,27,Undirected,0,,,1.0
93,18,Undirected,0,,,1.0
93,67,Undirected,0,,,1.0
93,80,Undirected,0,,,1.0
93,56,Undirected,0,,,1.0
93,99,Undirected,0,,,1.0
93,68,Undirected,0,,,1.0
93,69,Undirected,0,,,1.0
93,79,Undirected,0,,,1.0
93,43,Undirected,0,,,1.0
93,49,Undirected,0,,,1.0
94,47,Undirected,0,,,1.0
94,56,Undirected,0,,,1.0
94,109,Undirected,0,,,1.0
94,51,Undirected,0,,,1.0
94,68,Undirected,0,,,1.0
94,80,Undirected,0,,,1.0
94,96,Undirected,0,,,1.0
94,67,Undirected,0,,,1.0
94,18,Undirected,0,,,1.0
94,55,Undirected,0,,,1.0
95,60,Undirected,0,,,1.0
95,66,Undirected,0,,,1.0
95,34,Undirected,0,,,1.0
95,36,Undirected,0,,,1.0
95,48,Undirected,0,,,1.0
95,61,Undirected,0,,,1.0
95,30,Undirected,0,,,1.0
95,39,Undirected,0,,,1.0
95,62,Undirected,0,,,1.0
95,26,Undirected,0,,,1.0
96,20,Undirected,0,,,1.0
96,42,Undirected,0,,,1.0
96,25,Undirected,0,,,1.0
96,51,Undirected,0,,,1.0
96,52,Undirected,0,,,1.0
96,50,Undirected,0,,,1.0
96,55,Undirected,0,,,1.0
96,108,Undirected,0,,,1.0
96,56,Undirected,0,,,1.0
96,80,Undirected,0,,,1.0
97,117,Undirected,0,,,1.0
97,3,Undirected,0,,,1.0
97,0,Undirected,0,,,1.0
97,31,Undirected,0,,,1.0
97,52,Undirected,0,,,1.0
97,25,Undirected,0,,,1.0
97,82,Undirected,0,,,1.0
97,2,Undirected,0,,,1.0
97,114,Undirected,0,,,1.0
97,20,Undirected,0,,,1.0
98,56,Undirected,0,,,1.0
98,49,Undirected,0,,,1.0
98,51,Undirected,0,,,1.0
98,79,Undirected,0,,,1.0
98,68,Undirected,0,,,1.0
98,80,Undirected,0,,,1.0
98,55,Undirected,0,,,1.0
98,42,Undirected,0,,,1.0
98,108,Undirected,0,,,1.0
98,87,Undirected,0,,,1.0
99,25,Undirected,0,,,1.0
99,20,Undirected,0,,,1.0
99,96,Undirected,0,,,1.0
99,68,Undirected,0,,,1.0
99,69,Undirected,0,,,1.0
99,52,Undirected,0,,,1.0
99,79,Undirected,0,,,1.0
99,50,Undirected,0,,,1.0
99,80,Undirected,0,,,1.0
99,81,Undirected,0,,,1.0
100,53,Undirected,0,,,1.0
100,78,Undirected,0,,,1.0
100,90,Undirected,0,,,1.0
100,77,Undirected,0,,,1.0
100,19,Undirected,0,,,1.0
100,38,Undirected,0,,,1.0
100,64,Undirected,0,,,1.0
100,102,Undirected,0,,,1.0
100,27,Undirected,0,,,1.0
100,104,Undirected,0,,,1.0
101,42,Undirected,0,,,1.0
101,72,Undirected,0,,,1.0
101,68,Undirected,0,,,1.0
101,69,Undirected,0,,,1.0
101,87,Undirected,0,,,1.0
101,56,Undirected,0,,,1.0
101,74,Undirected,0,,,1.0
101,79,Undirected,0,,,1.0
101,55,Undirected,0,,,1.0
101,67,Undirected,0,,,1.0
102,78,Undirected,0,,,1.0
102,104,Undirected,0,,,1.0
102,77,Undirected,0,,,1.0
102,53,Undirected,0,,,1.0
102,38,Undirected,0,,,1.0
102,41,Undirected,0,,,1.0
102,61,Undirected,0,,,1.0
102,48,Undirected,0,,,1.0
102,22,Undirected,0,,,1.0
102,89,Undirected,0,,,1.0
103,113,Undirected,0,,,1.0
103,82,Undirected,0,,,1.0
103,117,Undirected,0,,,1.0
103,116,Undirected,0,,,1.0
103,106,Undirected,0,,,1.0
103,114,Undirected,0,,,1.0
103,96,Undirected,0,,,1.0
103,97,Undirected,0,,,1.0
103,20,Undirected,0,,,1.0
103,115,Undirected,0,,,1.0
104,85,Undirected,0,,,1.0
104,66,Undirected,0,,,1.0
104,41,Undirected,0,,,1.0
104,38,Undirected,0,,,1.0
104,61,Undirected,0,,,1.0
104,89,Undirected,0,,,1.0
104,54,Undirected,0,,,1.0
104,48,Undirected,0,,,1.0
104,53,Undirected,0,,,1.0
104,64,Undirected,0,,,1.0
105,46,Undirected,0,,,1.0
105,57,Undirected,0,,,1.0
105,110,Undirected,0,,,1.0
105,78,Undirected,0,,,1.0
105,107,Undirected,0,,,1.0
105,59,Undirected,0,,,1.0
105,54,Undirected,0,,,1.0
105,64,Undirected,0,,,1.0
105,34,Undirected,0,,,1.0
105,89,Undirected,0,,,1.0
106,116,Undirected,0,,,1.0
106,75,Undirected,0,,,1.0
106,103,Undirected,0,,,1.0
106,82,Undirected,0,,,1.0
106,113,Undirected,0,,,1.0
106,114,Undirected,0,,,1.0
106,115,Undirected,0,,,1.0
106,79,Undirected,0,,,1.0
106,96,Undirected,0,,,1.0
106,112,Undirected,0,,,1.0
107,79,Undirected,0,,,1.0
107,63,Undirected,0,,,1.0
107,59,Undirected,0,,,1.0
107,73,Undirected,0,,,1.0
107,40,Undirected,0,,,1.0
107,9,Undirected,0,,,1.0
107,110,Undirected,0,,,1.0
107,105,Undirected,0,,,1.0
107,58,Undirected,0,,,1.0
107,35,Undirected,0,,,1.0
108,17,Undirected,0,,,1.0
108,96,Undirected,0,,,1.0
108,51,Undirected,0,,,1.0
108,98,Undirected,0,,,1.0
108,20,Undirected,0,,,1.0
108,49,Undirected,0,,,1.0
108,56,Undirected,0,,,1.0
108,68,Undirected,0,,,1.0
108,42,Undirected,0,,,1.0
108,87,Undirected,0,,,1.0
109,84,Undirected,0,,,1.0
109,25,Undirected,0,,,1.0
109,47,Undirected,0,,,1.0
109,51,Undirected,0,,,1.0
109,52,Undirected,0,,,1.0
109,96,Undirected,0,,,1.0
109,20,Undirected,0,,,1.0
109,94,Undirected,0,,,1.0
109,113,Undirected,0,,,1.0
109,91,Undirected,0,,,1.0
110,59,Undirected,0,,,1.0
110,29,Undirected,0,,,1.0
110,23,Undirected,0,,,1.0
110,73,Undirected,0,,,1.0
110,35,Undirected,0,,,1.0
110,78,Undirected,0,,,1.0
110,22,Undirected,0,,,1.0
110,63,Undirected,0,,,1.0
110,107,Undirected,0,,,1.0
110,105,Undirected,0,,,1.0
111,36,Undirected,0,,,1.0
111,85,Undirected,0,,,1.0
111,89,Undirected,0,,,1.0
111,22,Undirected,0,,,1.0
111,104,Undirected,0,,,1.0
111,41,Undirected,0,,,1.0
111,64,Undirected,0,,,1.0
111,83,Undirected,0,,,1.0
111,54,Undirected,0,,,1.0
111,78,Undirected,0,,,1.0
112,116,Undirected,0,,,1.0
112,117,Undirected,0,,,1.0
112,97,Undirected,0,,,1.0
112,115,Undirected,0,,,1.0
112,106,Undirected,0,,,1.0
112,114,Undirected,0,,,1.0
112,82,Undirected,0,,,1.0
112,103,Undirected,0,,,1.0
112,71,Undirected,0,,,1.0
112,0,Undirected,0,,,1.0
113,103,Undirected,0,,,1.0
113,82,Undirected,0,,,1.0
113,117,Undirected,0,,,1.0
113,116,Undirected,0,,,1.0
113,25,Undirected,0,,,1.0
113,96,Undirected,0,,,1.0
113,109,Undirected,0,,,1.0
113,97,Undirected,0,,,1.0
113,115,Undirected,0,,,1.0
113,106,Undirected,0,,,1.0
114,82,Undirected,0,,,1.0
114,117,Undirected,0,,,1.0
114,115,Undirected,0,,,1.0
114,97,Undirected,0,,,1.0
114,116,Undirected,0,,,1.0
114,103,Undirected,0,,,1.0
114,0,Undirected,0,,,1.0
114,3,Undirected,0,,,1.0
114,71,Undirected,0,,,1.0
114,106,Undirected,0,,,1.0
115,116,Undirected,0,,,1.0
115,114,Undirected,0,,,1.0
115,71,Undirected,0,,,1.0
115,117,Undirected,0,,,1.0
115,82,Undirected,0,,,1.0
115,103,Undirected,0,,,1.0
115,113,Undirected,0,,,1.0
115,106,Undirected,0,,,1.0
115,112,Undirected,0,,,1.0
115,97,Undirected,0,,,1.0
116,106,Undirected,0,,,1.0
116,115,Undirected,0,,,1.0
116,117,Undirected,0,,,1.0
116,113,Undirected,0,,,1.0
116,114,Undirected,0,,,1.0
116,103,Undirected,0,,,1.0
116,82,Undirected,0,,,1.0
116,97,Undirected,0,,,1.0
116,112,Undirected,0,,,1.0
116,70,Undirected,0,,,1.0
117,97,Undirected,0,,,1.0
117,0,Undirected,0,,,1.0
117,3,Undirected,0,,,1.0
117,82,Undirected,0,,,1.0
117,114,Undirected,0,,,1.0
117,103,Undirected,0,,,1.0
117,31,Undirected,0,,,1.0
117,113,Undirected,0,,,1.0
117,2,Undirected,0,,,1.0
117,52,Undirected,0,,,1.0
